Year,Job_Name,Required_Skills,Avg_Salary_LPA,Job_Postings,User_Learned_Skills,Skill_Count,Experience_Level
2025,Supply Chain Textile,"vendor management, inventory management, import export, logistics, incoterms",15.75,401,"incoterms, logistics, inventory management",3,Fresher
2022,Knitting Engineer,"yarn selection, gauge control, stitch density, machine programming, circular knitting",14.32,910,"machine programming, circular knitting, stitch density, gauge control, yarn selection",5,Mid
2017,Knitting Engineer,"gauge control, yarn selection, circular knitting, stitch density, machine programming",16.87,688,"gauge control, machine programming, stitch density",3,Senior
2017,Fashion Production Manager,"production planning, industrial engineering, cutting room",10.55,663,"production planning, industrial engineering, cutting room, line balancing",4,Fresher
2017,Merchandiser,"excel, order tracking, sampling timeline, buyer coordination",20.48,919,"excel, sampling timeline, buyer coordination, order tracking",4,Fresher
2016,Merchandiser,"sampling timeline, order tracking, costing",18.7,711,"order tracking, sampling timeline, costing",3,Fresher
2023,Dyeing Technologist,"fastness testing, exhaust dyeing, wet processing",13.33,736,"exhaust dyeing, fastness testing, wet processing",3,Mid
2015,Fashion Production Manager,"sap pp, production planning, line balancing",17.13,552,"production planning, line balancing, sap pp",3,Mid
2021,Textile Technologist,"weaving, yarn manufacturing, fiber science",19.64,991,"fiber science, yarn manufacturing, weaving",3,Senior
2015,Dyeing Technologist,"wet processing, recipe formulation, dyeing chemistry, fastness testing, exhaust dyeing",14.95,590,"dyeing chemistry, recipe formulation, wet processing, exhaust dyeing",4,Fresher
2019,Fabric Development Specialist,"color matching, gsm analysis, lab dip, hand feel evaluation, fabric testing",15.99,688,"lab dip, color matching",2,Senior
2015,Fabric Development Specialist,"fabric testing, hand feel evaluation, gsm analysis, lab dip",9.67,765,"lab dip, hand feel evaluation",2,Mid
2021,Dyeing Technologist,"recipe formulation, fastness testing, exhaust dyeing, wet processing",5.53,989,"recipe formulation, exhaust dyeing, fastness testing",3,Mid
2015,Fabric Development Specialist,"lab dip, color matching, gsm analysis, fabric testing",21.59,749,"gsm analysis, color matching, lab dip, fabric testing",4,Mid
2025,Merchandiser,"order tracking, sampling timeline, buyer coordination, costing, excel",5.49,318,"costing, buyer coordination, sampling timeline",3,Mid
2021,Quality Control Textile,"spectrophotometer, aql inspection, iso textile standards, shrinkage testing",11.07,609,"aql inspection, spectrophotometer, shrinkage testing",3,Fresher
2023,Quality Control Textile,"shrinkage testing, aql inspection, iso textile standards, spectrophotometer",10.47,851,"iso textile standards, spectrophotometer",2,Senior
2016,Fashion Production Manager,"production planning, cutting room, sap pp, line balancing",10.24,453,"sap pp, cutting room, production planning",3,Senior
2015,Fabric Development Specialist,"fabric testing, gsm analysis, lab dip, hand feel evaluation",19.72,526,"lab dip, fabric testing, gsm analysis",3,Fresher
2024,Quality Control Textile,"shrinkage testing, defect grading, iso textile standards",11.41,420,"shrinkage testing, iso textile standards, defect grading",3,Senior
2019,Quality Control Textile,"aql inspection, spectrophotometer, defect grading, iso textile standards",9.32,1067,"spectrophotometer, defect grading, aql inspection, iso textile standards, shrinkage testing",5,Senior
2023,Dyeing Technologist,"wet processing, dyeing chemistry, exhaust dyeing",17.23,772,"dyeing chemistry, wet processing, exhaust dyeing",3,Mid
2021,Merchandiser,"order tracking, buyer coordination, costing, excel, sampling timeline",11.34,787,"costing, excel",2,Senior
2019,Fabric Development Specialist,"hand feel evaluation, color matching, gsm analysis, lab dip, fabric testing",5.44,1101,"lab dip, gsm analysis, hand feel evaluation, fabric testing",4,Fresher
2018,Fashion Production Manager,"production planning, sap pp, cutting room, industrial engineering",19.73,343,"production planning, industrial engineering, cutting room, sap pp",4,Mid
2024,Merchandiser,"excel, sampling timeline, buyer coordination",5.14,523,"sampling timeline, buyer coordination",2,Fresher
2021,Fabric Development Specialist,"hand feel evaluation, gsm analysis, color matching",14.92,709,"color matching, gsm analysis, lab dip",3,Mid
2023,Knitting Engineer,"gauge control, circular knitting, stitch density",20.18,698,"gauge control, stitch density, machine programming",3,Mid
2017,Quality Control Textile,"iso textile standards, defect grading, aql inspection, spectrophotometer",21.74,582,"spectrophotometer, aql inspection",2,Mid
2023,Quality Control Textile,"iso textile standards, shrinkage testing, aql inspection",8.02,484,"iso textile standards, shrinkage testing",2,Mid
2023,Merchandiser,"sampling timeline, costing, excel, order tracking, buyer coordination",22.0,806,"buyer coordination, order tracking",2,Mid
2015,Dyeing Technologist,"fastness testing, exhaust dyeing, recipe formulation, wet processing, dyeing chemistry",5.18,568,"exhaust dyeing, fastness testing, recipe formulation",3,Senior
2020,Knitting Engineer,"stitch density, circular knitting, gauge control, machine programming, yarn selection",6.53,555,"stitch density, machine programming, circular knitting, gauge control, yarn selection",5,Fresher
2017,Supply Chain Textile,"import export, inventory management, incoterms, logistics",13.13,434,"import export, inventory management, incoterms",3,Senior
2021,Knitting Engineer,"machine programming, circular knitting, yarn selection, gauge control, stitch density",13.7,543,"circular knitting, gauge control",2,Senior
2017,Supply Chain Textile,"vendor management, inventory management, import export, logistics, incoterms",4.11,535,"import export, inventory management, vendor management, logistics, incoterms",5,Senior
2017,Knitting Engineer,"gauge control, machine programming, yarn selection",19.75,487,"machine programming, gauge control, yarn selection",3,Mid
2017,Knitting Engineer,"gauge control, yarn selection, machine programming, circular knitting, stitch density",18.12,662,"yarn selection, machine programming, stitch density",3,Fresher
2017,Merchandiser,"order tracking, sampling timeline, buyer coordination, excel, costing",8.56,783,"buyer coordination, order tracking, excel, costing",4,Mid
2016,Dyeing Technologist,"recipe formulation, exhaust dyeing, wet processing, fastness testing, dyeing chemistry",13.36,959,"wet processing, fastness testing, recipe formulation, exhaust dyeing, dyeing chemistry",5,Senior
2021,Quality Control Textile,"spectrophotometer, aql inspection, iso textile standards, shrinkage testing",14.45,573,"spectrophotometer, aql inspection, shrinkage testing, iso textile standards",4,Fresher
2020,Knitting Engineer,"yarn selection, machine programming, stitch density, gauge control",21.32,573,"gauge control, stitch density, machine programming",3,Senior
2019,Fabric Development Specialist,"color matching, hand feel evaluation, fabric testing",20.94,705,"fabric testing, hand feel evaluation, color matching, gsm analysis",4,Fresher
2022,Merchandiser,"excel, sampling timeline, order tracking, costing, buyer coordination",15.69,577,"excel, order tracking, sampling timeline, buyer coordination",4,Senior
2016,Knitting Engineer,"circular knitting, machine programming, yarn selection, stitch density, gauge control",16.17,736,"stitch density, machine programming, gauge control, circular knitting, yarn selection",5,Mid
2019,Dyeing Technologist,"recipe formulation, wet processing, fastness testing, dyeing chemistry",17.9,565,"dyeing chemistry, fastness testing",2,Fresher
2021,Fashion Production Manager,"production planning, line balancing, cutting room, sap pp, industrial engineering",7.61,320,"sap pp, line balancing",2,Senior
2024,Quality Control Textile,"shrinkage testing, iso textile standards, aql inspection, defect grading, spectrophotometer",4.72,412,"spectrophotometer, defect grading, iso textile standards",3,Fresher
2023,Fashion Production Manager,"line balancing, cutting room, sap pp, production planning",17.57,601,"sap pp, production planning, line balancing, cutting room",4,Fresher
2016,Supply Chain Textile,"vendor management, logistics, inventory management",16.57,972,"vendor management, inventory management, logistics",3,Mid
2018,Merchandiser,"order tracking, costing, excel",15.12,835,"excel, costing, order tracking, buyer coordination",4,Senior
2019,Textile Technologist,"fiber science, yarn manufacturing, spinning, weaving, knitting",9.63,885,"knitting, weaving, fiber science",3,Senior
2024,Fashion Production Manager,"cutting room, line balancing, sap pp",11.38,480,"sap pp, line balancing, cutting room, industrial engineering",4,Senior
2024,Supply Chain Textile,"inventory management, import export, vendor management, incoterms, logistics",12.49,564,"import export, incoterms, vendor management, inventory management, logistics",5,Mid
2022,Fabric Development Specialist,"fabric testing, hand feel evaluation, gsm analysis, color matching, lab dip",19.57,676,"hand feel evaluation, gsm analysis, lab dip",3,Mid
2015,Dyeing Technologist,"exhaust dyeing, fastness testing, dyeing chemistry, recipe formulation, wet processing",17.91,554,"fastness testing, recipe formulation, dyeing chemistry, wet processing, exhaust dyeing",5,Mid
2021,Fashion Production Manager,"production planning, sap pp, cutting room",6.42,746,"sap pp, cutting room, production planning, line balancing",4,Mid
2024,Textile Technologist,"yarn manufacturing, weaving, spinning, fiber science",13.71,861,"fiber science, spinning, weaving",3,Fresher
2020,Supply Chain Textile,"import export, incoterms, inventory management, vendor management",7.6,673,"inventory management, import export, logistics",3,Fresher
2015,Merchandiser,"order tracking, sampling timeline, buyer coordination, excel",14.17,609,"excel, sampling timeline, buyer coordination, order tracking",4,Mid
2015,Fashion Production Manager,"cutting room, line balancing, sap pp, production planning, industrial engineering",4.83,1095,"cutting room, sap pp, line balancing",3,Fresher
2016,Dyeing Technologist,"dyeing chemistry, fastness testing, recipe formulation",13.13,869,"dyeing chemistry, fastness testing, recipe formulation, wet processing",4,Fresher
2017,Textile Technologist,"spinning, yarn manufacturing, fiber science, knitting, weaving",8.67,633,"weaving, spinning",2,Fresher
2021,Fabric Development Specialist,"hand feel evaluation, lab dip, fabric testing, color matching",18.45,948,"hand feel evaluation, color matching, lab dip",3,Senior
2024,Dyeing Technologist,"exhaust dyeing, recipe formulation, wet processing, fastness testing, dyeing chemistry",4.87,777,"wet processing, dyeing chemistry, recipe formulation, fastness testing, exhaust dyeing",5,Senior
2018,Dyeing Technologist,"fastness testing, exhaust dyeing, recipe formulation, wet processing, dyeing chemistry",9.45,863,"dyeing chemistry, wet processing",2,Fresher
2015,Knitting Engineer,"yarn selection, machine programming, circular knitting, stitch density, gauge control",7.27,578,"stitch density, yarn selection, machine programming, circular knitting, gauge control",5,Fresher
2025,Quality Control Textile,"spectrophotometer, defect grading, iso textile standards, aql inspection, shrinkage testing",16.28,393,"spectrophotometer, defect grading",2,Fresher
2020,Fashion Production Manager,"production planning, industrial engineering, cutting room, sap pp",17.69,569,"sap pp, industrial engineering",2,Mid
2019,Fabric Development Specialist,"lab dip, hand feel evaluation, fabric testing, gsm analysis, color matching",7.21,726,"gsm analysis, color matching, fabric testing",3,Fresher
2015,Textile Technologist,"knitting, yarn manufacturing, spinning, weaving, fiber science",20.89,683,"yarn manufacturing, weaving",2,Fresher
2017,Supply Chain Textile,"vendor management, import export, logistics, inventory management",12.15,704,"logistics, import export",2,Senior
2016,Quality Control Textile,"defect grading, aql inspection, shrinkage testing, iso textile standards",15.05,513,"iso textile standards, shrinkage testing",2,Fresher
2022,Knitting Engineer,"circular knitting, stitch density, gauge control, machine programming, yarn selection",17.5,733,"yarn selection, gauge control, circular knitting",3,Mid
2023,Fabric Development Specialist,"gsm analysis, fabric testing, color matching",20.53,430,"color matching, fabric testing, hand feel evaluation",3,Fresher
2021,Supply Chain Textile,"import export, inventory management, vendor management, logistics",6.14,280,"inventory management, import export",2,Fresher
2020,Fabric Development Specialist,"lab dip, hand feel evaluation, fabric testing, gsm analysis, color matching",17.94,548,"lab dip, gsm analysis",2,Mid
2018,Textile Technologist,"knitting, weaving, yarn manufacturing, fiber science, spinning",21.68,864,"yarn manufacturing, weaving",2,Senior
2024,Fashion Production Manager,"production planning, line balancing, industrial engineering",18.54,689,"line balancing, industrial engineering, production planning",3,Fresher
2023,Textile Technologist,"yarn manufacturing, fiber science, knitting",5.17,528,"fiber science, yarn manufacturing, knitting",3,Mid
2022,Fabric Development Specialist,"lab dip, color matching, gsm analysis, fabric testing",17.15,935,"fabric testing, gsm analysis, lab dip, color matching, hand feel evaluation",5,Senior
2018,Fashion Production Manager,"production planning, cutting room, sap pp",13.07,855,"sap pp, cutting room, production planning, industrial engineering",4,Senior
2020,Supply Chain Textile,"incoterms, vendor management, inventory management",12.56,574,"incoterms, vendor management, inventory management, import export",4,Senior
2020,Fashion Production Manager,"sap pp, production planning, industrial engineering, line balancing",15.27,841,"production planning, industrial engineering, line balancing",3,Fresher
2023,Fashion Production Manager,"industrial engineering, production planning, cutting room, line balancing",8.79,766,"line balancing, industrial engineering, cutting room, production planning, sap pp",5,Fresher
2025,Quality Control Textile,"defect grading, shrinkage testing, spectrophotometer",21.33,915,"shrinkage testing, defect grading, aql inspection",3,Mid
2019,Quality Control Textile,"iso textile standards, defect grading, shrinkage testing, aql inspection",8.89,392,"iso textile standards, shrinkage testing, defect grading",3,Senior
2023,Quality Control Textile,"spectrophotometer, defect grading, iso textile standards",15.18,547,"defect grading, spectrophotometer",2,Fresher
2024,Knitting Engineer,"circular knitting, stitch density, gauge control, yarn selection, machine programming",7.51,605,"circular knitting, yarn selection",2,Fresher
2015,Textile Technologist,"knitting, weaving, spinning, fiber science",4.72,254,"knitting, fiber science, spinning, weaving, yarn manufacturing",5,Mid
2023,Quality Control Textile,"shrinkage testing, spectrophotometer, iso textile standards",12.93,958,"shrinkage testing, iso textile standards, spectrophotometer, aql inspection",4,Fresher
2019,Supply Chain Textile,"vendor management, inventory management, logistics, incoterms, import export",18.19,586,"vendor management, logistics, import export, incoterms",4,Senior
2021,Fashion Production Manager,"production planning, sap pp, cutting room",15.11,356,"production planning, cutting room, sap pp",3,Mid
2020,Fashion Production Manager,"sap pp, industrial engineering, cutting room, line balancing",10.64,888,"line balancing, cutting room",2,Fresher
2016,Quality Control Textile,"shrinkage testing, aql inspection, spectrophotometer, defect grading",18.27,634,"defect grading, spectrophotometer, aql inspection, shrinkage testing",4,Fresher
2018,Textile Technologist,"weaving, fiber science, knitting, yarn manufacturing",3.69,849,"knitting, fiber science, spinning",3,Senior
2016,Quality Control Textile,"iso textile standards, shrinkage testing, defect grading, aql inspection",18.99,876,"shrinkage testing, defect grading, aql inspection",3,Mid
2025,Textile Technologist,"fiber science, yarn manufacturing, weaving, spinning, knitting",16.12,922,"fiber science, knitting, yarn manufacturing",3,Fresher
2025,Fabric Development Specialist,"color matching, hand feel evaluation, fabric testing, lab dip, gsm analysis",21.26,919,"fabric testing, gsm analysis, lab dip, hand feel evaluation",4,Mid
2021,Fashion Production Manager,"sap pp, industrial engineering, cutting room",9.14,725,"cutting room, sap pp, line balancing",3,Mid
2019,Textile Technologist,"fiber science, knitting, weaving, yarn manufacturing, spinning",16.88,493,"spinning, weaving, knitting",3,Fresher
2022,Supply Chain Textile,"vendor management, logistics, import export",15.32,517,"import export, logistics",2,Senior
2019,Knitting Engineer,"stitch density, gauge control, yarn selection",19.95,559,"stitch density, yarn selection, machine programming",3,Senior
2020,Dyeing Technologist,"wet processing, exhaust dyeing, dyeing chemistry, fastness testing",13.12,784,"wet processing, dyeing chemistry, fastness testing",3,Mid
2021,Fabric Development Specialist,"lab dip, fabric testing, hand feel evaluation",14.92,701,"fabric testing, lab dip, hand feel evaluation",3,Mid
2019,Merchandiser,"order tracking, costing, excel, buyer coordination, sampling timeline",11.48,572,"sampling timeline, order tracking",2,Mid
2022,Quality Control Textile,"shrinkage testing, aql inspection, spectrophotometer, defect grading, iso textile standards",8.56,787,"spectrophotometer, defect grading",2,Senior
2020,Fashion Production Manager,"industrial engineering, line balancing, production planning, cutting room",20.85,863,"line balancing, cutting room, industrial engineering, production planning",4,Fresher
2017,Merchandiser,"order tracking, excel, sampling timeline, costing, buyer coordination",14.64,531,"costing, sampling timeline, excel, buyer coordination",4,Senior
2021,Supply Chain Textile,"inventory management, logistics, vendor management, incoterms",4.3,613,"logistics, incoterms, inventory management, vendor management",4,Fresher
2018,Knitting Engineer,"yarn selection, stitch density, gauge control, machine programming, circular knitting",9.81,836,"machine programming, yarn selection, stitch density, gauge control, circular knitting",5,Senior
2015,Merchandiser,"excel, buyer coordination, order tracking",5.0,847,"buyer coordination, excel, order tracking",3,Fresher
2022,Fabric Development Specialist,"hand feel evaluation, color matching, gsm analysis, fabric testing, lab dip",3.59,779,"gsm analysis, lab dip",2,Mid
2021,Textile Technologist,"spinning, weaving, knitting",11.57,796,"weaving, spinning",2,Fresher
2025,Knitting Engineer,"gauge control, circular knitting, machine programming",13.19,1023,"gauge control, circular knitting, machine programming, yarn selection",4,Senior
2023,Knitting Engineer,"circular knitting, stitch density, gauge control",6.07,782,"circular knitting, gauge control, stitch density, machine programming",4,Mid
2020,Fabric Development Specialist,"lab dip, gsm analysis, hand feel evaluation",16.97,514,"hand feel evaluation, gsm analysis, fabric testing",3,Fresher
2020,Textile Technologist,"fiber science, yarn manufacturing, weaving, spinning",19.27,645,"yarn manufacturing, weaving",2,Senior
2021,Dyeing Technologist,"recipe formulation, fastness testing, wet processing, dyeing chemistry, exhaust dyeing",7.42,879,"fastness testing, exhaust dyeing, dyeing chemistry",3,Fresher
2018,Dyeing Technologist,"wet processing, exhaust dyeing, recipe formulation",14.27,379,"exhaust dyeing, wet processing, recipe formulation",3,Fresher
2016,Quality Control Textile,"shrinkage testing, iso textile standards, spectrophotometer",16.22,1047,"shrinkage testing, iso textile standards, spectrophotometer",3,Senior
2025,Knitting Engineer,"stitch density, yarn selection, gauge control, machine programming, circular knitting",19.48,501,"circular knitting, stitch density",2,Mid
2018,Supply Chain Textile,"import export, vendor management, logistics, incoterms",16.48,626,"vendor management, logistics, import export, incoterms, inventory management",5,Senior
2016,Quality Control Textile,"spectrophotometer, defect grading, aql inspection",13.08,438,"spectrophotometer, defect grading, aql inspection",3,Fresher
2019,Supply Chain Textile,"logistics, import export, incoterms",11.33,710,"incoterms, import export, logistics, inventory management",4,Mid
2025,Fabric Development Specialist,"fabric testing, lab dip, color matching, gsm analysis, hand feel evaluation",4.19,608,"color matching, gsm analysis",2,Mid
2020,Knitting Engineer,"gauge control, yarn selection, circular knitting, machine programming",11.63,417,"machine programming, circular knitting, yarn selection, gauge control",4,Fresher
2018,Dyeing Technologist,"wet processing, recipe formulation, fastness testing",5.01,196,"wet processing, recipe formulation, fastness testing, dyeing chemistry",4,Mid
2022,Merchandiser,"order tracking, buyer coordination, costing",16.58,899,"buyer coordination, order tracking, costing",3,Senior
2020,Textile Technologist,"weaving, yarn manufacturing, fiber science, spinning",3.61,869,"weaving, fiber science, yarn manufacturing, spinning",4,Fresher
2016,Quality Control Textile,"aql inspection, iso textile standards, defect grading, spectrophotometer",11.5,825,"aql inspection, iso textile standards, defect grading",3,Senior
2025,Fashion Production Manager,"industrial engineering, cutting room, sap pp",20.0,1122,"sap pp, industrial engineering, cutting room",3,Fresher
2019,Fashion Production Manager,"cutting room, production planning, line balancing, sap pp",13.85,855,"cutting room, sap pp, line balancing, production planning, industrial engineering",5,Mid
2015,Supply Chain Textile,"vendor management, incoterms, inventory management",15.69,583,"inventory management, vendor management, incoterms, logistics",4,Fresher
2022,Fashion Production Manager,"cutting room, sap pp, production planning, line balancing",13.46,762,"cutting room, line balancing, sap pp, production planning",4,Mid
2024,Quality Control Textile,"iso textile standards, defect grading, shrinkage testing, spectrophotometer",6.06,543,"spectrophotometer, shrinkage testing, defect grading, iso textile standards",4,Mid
2016,Dyeing Technologist,"recipe formulation, fastness testing, dyeing chemistry",13.36,510,"recipe formulation, dyeing chemistry, fastness testing",3,Mid
2025,Quality Control Textile,"defect grading, shrinkage testing, aql inspection, iso textile standards",20.9,525,"shrinkage testing, iso textile standards, aql inspection, defect grading, spectrophotometer",5,Senior
2024,Supply Chain Textile,"inventory management, vendor management, logistics",8.84,710,"vendor management, inventory management",2,Fresher
2023,Dyeing Technologist,"exhaust dyeing, fastness testing, wet processing, dyeing chemistry, recipe formulation",11.68,1189,"fastness testing, exhaust dyeing, dyeing chemistry, wet processing",4,Senior
2017,Knitting Engineer,"stitch density, machine programming, gauge control",9.68,812,"stitch density, gauge control, machine programming, yarn selection",4,Fresher
2015,Textile Technologist,"knitting, spinning, fiber science, weaving",17.88,485,"weaving, fiber science, spinning, knitting",4,Fresher
2023,Knitting Engineer,"yarn selection, circular knitting, gauge control, stitch density, machine programming",15.04,834,"circular knitting, yarn selection, gauge control, machine programming, stitch density",5,Mid
2021,Supply Chain Textile,"import export, logistics, incoterms, inventory management, vendor management",16.43,664,"incoterms, inventory management, vendor management, import export, logistics",5,Senior
2023,Merchandiser,"buyer coordination, excel, costing, sampling timeline, order tracking",6.4,694,"buyer coordination, sampling timeline",2,Senior
2020,Quality Control Textile,"iso textile standards, spectrophotometer, aql inspection, defect grading",21.26,401,"aql inspection, spectrophotometer, defect grading, iso textile standards",4,Mid
2015,Dyeing Technologist,"recipe formulation, wet processing, dyeing chemistry, exhaust dyeing, fastness testing",15.72,754,"fastness testing, dyeing chemistry, wet processing",3,Fresher
2018,Quality Control Textile,"aql inspection, iso textile standards, defect grading, spectrophotometer, shrinkage testing",20.06,1042,"spectrophotometer, aql inspection, defect grading, shrinkage testing",4,Fresher
2017,Fabric Development Specialist,"fabric testing, color matching, hand feel evaluation",7.48,587,"fabric testing, color matching, hand feel evaluation, lab dip",4,Senior
2022,Knitting Engineer,"gauge control, stitch density, circular knitting, yarn selection, machine programming",13.38,455,"stitch density, gauge control, yarn selection, machine programming",4,Fresher
2017,Fashion Production Manager,"line balancing, production planning, sap pp",8.8,294,"sap pp, line balancing, production planning",3,Fresher
2017,Merchandiser,"excel, order tracking, sampling timeline, costing, buyer coordination",8.79,869,"buyer coordination, order tracking, excel",3,Mid
2019,Quality Control Textile,"iso textile standards, spectrophotometer, shrinkage testing, aql inspection",14.87,613,"aql inspection, shrinkage testing, spectrophotometer",3,Senior
2017,Textile Technologist,"spinning, weaving, yarn manufacturing, fiber science",8.29,933,"yarn manufacturing, fiber science",2,Mid
2017,Supply Chain Textile,"import export, incoterms, logistics, inventory management",3.97,721,"logistics, incoterms, import export, inventory management, vendor management",5,Senior
2025,Dyeing Technologist,"wet processing, dyeing chemistry, fastness testing",10.63,962,"dyeing chemistry, wet processing, fastness testing, recipe formulation",4,Fresher
2016,Supply Chain Textile,"incoterms, import export, vendor management, logistics, inventory management",19.88,726,"inventory management, vendor management, incoterms",3,Mid
2018,Fashion Production Manager,"line balancing, cutting room, industrial engineering, sap pp, production planning",19.5,797,"production planning, sap pp, line balancing, industrial engineering",4,Senior
2021,Fabric Development Specialist,"gsm analysis, hand feel evaluation, fabric testing, color matching",15.15,409,"gsm analysis, fabric testing, hand feel evaluation, color matching",4,Fresher
2016,Supply Chain Textile,"incoterms, import export, vendor management, logistics",3.7,846,"logistics, import export",2,Mid
2022,Dyeing Technologist,"fastness testing, wet processing, exhaust dyeing, recipe formulation, dyeing chemistry",19.64,627,"dyeing chemistry, wet processing, fastness testing, recipe formulation, exhaust dyeing",5,Mid
2016,Knitting Engineer,"gauge control, yarn selection, machine programming",13.49,909,"yarn selection, machine programming, gauge control",3,Senior
2025,Fashion Production Manager,"cutting room, line balancing, industrial engineering, production planning, sap pp",17.17,860,"production planning, cutting room, industrial engineering, sap pp",4,Fresher
2025,Fashion Production Manager,"industrial engineering, production planning, line balancing, sap pp",14.33,731,"line balancing, production planning, sap pp, industrial engineering",4,Senior
2015,Supply Chain Textile,"import export, vendor management, logistics, inventory management, incoterms",10.84,575,"incoterms, inventory management, logistics, vendor management, import export",5,Fresher
2022,Dyeing Technologist,"wet processing, dyeing chemistry, fastness testing, recipe formulation",20.64,972,"dyeing chemistry, recipe formulation",2,Fresher
2024,Quality Control Textile,"iso textile standards, shrinkage testing, aql inspection",15.04,740,"shrinkage testing, aql inspection, iso textile standards",3,Senior
2016,Merchandiser,"excel, buyer coordination, sampling timeline, costing, order tracking",5.09,671,"excel, sampling timeline, order tracking, buyer coordination",4,Fresher
2024,Fabric Development Specialist,"lab dip, hand feel evaluation, fabric testing, gsm analysis, color matching",4.72,824,"hand feel evaluation, color matching",2,Fresher
2015,Merchandiser,"sampling timeline, excel, buyer coordination",4.12,642,"sampling timeline, buyer coordination, excel",3,Senior
2016,Dyeing Technologist,"recipe formulation, exhaust dyeing, wet processing, fastness testing",3.86,809,"fastness testing, wet processing, recipe formulation, exhaust dyeing",4,Mid
2015,Dyeing Technologist,"dyeing chemistry, exhaust dyeing, wet processing, fastness testing, recipe formulation",9.34,788,"recipe formulation, wet processing, exhaust dyeing",3,Fresher
2022,Textile Technologist,"yarn manufacturing, weaving, knitting, fiber science, spinning",5.74,667,"fiber science, knitting, yarn manufacturing, weaving, spinning",5,Fresher
2025,Dyeing Technologist,"recipe formulation, dyeing chemistry, fastness testing, wet processing",13.49,961,"wet processing, fastness testing, dyeing chemistry, recipe formulation, exhaust dyeing",5,Mid
2024,Fashion Production Manager,"sap pp, line balancing, production planning, cutting room",15.82,1103,"cutting room, line balancing, sap pp, production planning, industrial engineering",5,Mid
2019,Merchandiser,"order tracking, excel, sampling timeline, buyer coordination",5.36,605,"buyer coordination, order tracking",2,Senior
2022,Quality Control Textile,"iso textile standards, spectrophotometer, shrinkage testing, aql inspection, defect grading",20.89,318,"defect grading, iso textile standards",2,Senior
2017,Fabric Development Specialist,"lab dip, gsm analysis, fabric testing, color matching, hand feel evaluation",7.47,531,"gsm analysis, color matching",2,Senior
2024,Dyeing Technologist,"fastness testing, exhaust dyeing, wet processing, recipe formulation, dyeing chemistry",4.16,738,"wet processing, recipe formulation, dyeing chemistry, exhaust dyeing, fastness testing",5,Senior
2025,Textile Technologist,"yarn manufacturing, spinning, knitting, fiber science, weaving",16.98,773,"fiber science, yarn manufacturing, knitting, spinning, weaving",5,Fresher
2021,Fashion Production Manager,"industrial engineering, line balancing, sap pp, cutting room, production planning",3.88,969,"line balancing, production planning, cutting room",3,Mid
2023,Fabric Development Specialist,"color matching, fabric testing, hand feel evaluation, gsm analysis",15.44,896,"gsm analysis, fabric testing, hand feel evaluation",3,Mid
2015,Textile Technologist,"weaving, fiber science, knitting",18.57,564,"weaving, knitting, fiber science",3,Fresher
2019,Textile Technologist,"spinning, fiber science, weaving, yarn manufacturing, knitting",20.32,697,"fiber science, weaving, yarn manufacturing",3,Mid
2018,Dyeing Technologist,"dyeing chemistry, fastness testing, wet processing, recipe formulation",20.54,809,"wet processing, fastness testing, dyeing chemistry, recipe formulation",4,Senior
2015,Quality Control Textile,"spectrophotometer, aql inspection, iso textile standards, shrinkage testing",10.84,714,"spectrophotometer, aql inspection, iso textile standards, shrinkage testing",4,Senior
2024,Fabric Development Specialist,"hand feel evaluation, color matching, lab dip, gsm analysis, fabric testing",10.48,1077,"lab dip, fabric testing, hand feel evaluation, color matching",4,Mid
2015,Merchandiser,"buyer coordination, sampling timeline, excel, order tracking",9.14,751,"buyer coordination, sampling timeline, order tracking, excel, costing",5,Mid
2017,Textile Technologist,"yarn manufacturing, weaving, fiber science, knitting",9.2,900,"fiber science, yarn manufacturing, weaving, knitting",4,Senior
2024,Knitting Engineer,"gauge control, yarn selection, stitch density, machine programming",17.48,683,"gauge control, yarn selection, stitch density",3,Senior
2016,Dyeing Technologist,"fastness testing, wet processing, recipe formulation",21.55,641,"fastness testing, recipe formulation",2,Fresher
2020,Knitting Engineer,"circular knitting, machine programming, gauge control, stitch density",11.42,727,"stitch density, machine programming, yarn selection",3,Mid
2024,Textile Technologist,"spinning, yarn manufacturing, knitting, fiber science, weaving",6.54,415,"knitting, fiber science, spinning, yarn manufacturing",4,Senior
2017,Quality Control Textile,"aql inspection, defect grading, spectrophotometer",5.84,393,"spectrophotometer, aql inspection, defect grading, shrinkage testing",4,Fresher
2016,Fabric Development Specialist,"gsm analysis, color matching, lab dip, hand feel evaluation, fabric testing",19.85,404,"color matching, gsm analysis, hand feel evaluation, fabric testing",4,Fresher
2020,Dyeing Technologist,"dyeing chemistry, fastness testing, recipe formulation, wet processing, exhaust dyeing",10.26,904,"fastness testing, wet processing, dyeing chemistry, recipe formulation",4,Fresher
2022,Quality Control Textile,"aql inspection, shrinkage testing, iso textile standards, defect grading, spectrophotometer",11.19,850,"defect grading, aql inspection, shrinkage testing, iso textile standards, spectrophotometer",5,Senior
2015,Quality Control Textile,"spectrophotometer, defect grading, aql inspection, iso textile standards, shrinkage testing",5.4,741,"aql inspection, defect grading, iso textile standards",3,Mid
2023,Fabric Development Specialist,"lab dip, hand feel evaluation, fabric testing",9.78,780,"hand feel evaluation, lab dip, fabric testing, gsm analysis",4,Fresher
